trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1122145,21:55:00,21:55:00,TOK,3,,3,3,,1
1122145,22:00:00,22:00:00,DLH,4,,3,3,,1
1122145,22:05:00,22:05:00,WSE,5,,3,3,,1
1122145,22:12:00,22:13:00,RYE,6,1,0,0,,1
1122145,22:22:00,22:23:00,APD,7,1,0,0,,1
1122145,22:30:00,22:31:00,HMT,8,1,0,0,,1
1122145,22:40:00,22:40:00,AFK,9,1,1,0,,1
1122245,22:45:00,22:45:00,HGS,1,3,0,1,,1
1122245,22:49:00,22:50:00,ORE,2,1,0,0,,1
1122245,22:55:00,22:55:00,TOK,3,,3,3,,1
1122245,23:00:00,23:00:00,DLH,4,,3,3,,1
1122245,23:05:00,23:05:00,WSE,5,,3,3,,1
1122245,23:12:00,23:13:00,RYE,6,1,0,0,,1
1122245,23:22:00,23:23:00,APD,7,1,0,0,,1
1122245,23:30:00,23:31:00,HMT,8,1,0,0,,1
1122245,23:40:00,23:40:00,AFK,9,1,1,0,,1
1130605,06:05:00,06:05:00,AFK,1,2,0,1,,1
1130605,06:14:00,06:15:00,HMT,2,2,0,0,,1
1130605,06:22:00,06:23:00,APD,3,2,0,0,,1
1130605,06:32:00,06:33:00,RYE,4,2,0,0,,1
1130605,06:40:00,06:40:00,WSE,5,,3,3,,1
1130605,06:45:00,06:45:00,DLH,6,,3,3,,1
1130605,06:50:00,06:50:00,TOK,7,,3,3,,1
1130605,06:55:00,06:56:00,ORE,8,2,0,0,,1
1130605,07:00:00,07:00:00,HGS,9,4,1,0,,1
1130705,07:05:00,07:05:00,AFK,1,2,0,1,,1
1130705,07:14:00,07:15:00,HMT,2,2,0,0,,1
1130705,07:22:00,07:23:00,APD,3,2,0,0,,1
1130705,07:32:00,07:33:00,RYE,4,2,0,0,,1
1130705,07:40:00,07:40:00,WSE,5,,3,3,,1
1130705,07:45:00,07:45:00,DLH,6,,3,3,,1
1130705,07:50:00,07:50:00,TOK,7,,3,3,,1
1130705,07:55:00,07:56:00,ORE,8,2,0,0,,1
1130705,08:00:00,08:00:00,HGS,9,4,1,0,,1
1130805,08:05:00,08:05:00,AFK,1,2,0,1,,1
1130805,08:14:00,08:15:00,HMT,2,2,0,0,,1
1130805,08:22:00,08:23:00,APD,3,2,0,0,,1
1130805,08:32:00,08:33:00,RYE,4,2,0,0,,1
1130805,08:40:00,08:40:00,WSE,5,,3,3,,1
1130805,08:45:00,08:45:00,DLH,6,,3,3,,1
1130805,08:50:00,08:50:00,TOK,7,,3,3,,1
1130805,08:55:00,08:56:00,ORE,8,2,0,0,,1
1130805,09:00:00,09:00:00,HGS,9,4,1,0,,1
1130905,09:05:00,09:05:00,AFK,1,2,0,1,,1
1130905,09:14:00,09:15:00,HMT,2,2,0,0,,1
1130905,09:22:00,09:23:00,APD,3,2,0,0,,1
1130905,09:32:00,09:33:00,RYE,4,2,0,0,,1
1130905,09:40:00,09:40:00,WSE,5,,3,3,,1
1130905,09:45:00,09:45:00,DLH,6,,3,3,,1
1130905,09:50:00,09:50:00,TOK,7,,3,3,,1
1130905,09:55:00,09:56:00,ORE,8,2,0,0,,1
1130905,10:00:00,10:00:00,HGS,9,4,1,0,,1
1131005,10:05:00,10:05:00,AFK,1,2,0,1,,1
1131005,10:14:00,10:15:00,HMT,2,2,0,0,,1
1131005,10:22:00,10:23:00,APD,3,2,0,0,,1
1131005,10:32:00,10:33:00,RYE,4,2,0,0,,1
1131005,10:40:00,10:40:00,WSE,5,,3,3,,1
1131005,10:45:00,10:45:00,DLH,6,,3,3,,1
1131005,10:50:00,10:50:00,TOK,7,,3,3,,1
1131005,10:55:00,10:56:00,ORE,8,2,0,0,,1
1131005,11:00:00,11:00:00,HGS,9,4,1,0,,1
1131105,11:05:00,11:05:00,AFK,1,2,0,1,,1
1131105,11:14:00,11:15:00,HMT,2,2,0,0,,1
1131105,11:22:00,11:23:00,APD,3,2,0,0,,1
1131105,11:32:00,11:33:00,RYE,4,2,0,0,,1
1131105,11:40:00,11:40:00,WSE,5,,3,3,,1
1131105,11:45:00,11:45:00,DLH,6,,3,3,,1
1131105,11:50:00,11:50:00,TOK,7,,3,3,,1
1131105,11:55:00,11:56:00,ORE,8,2,0,0,,1
1131105,12:00:00,12:00:00,HGS,9,4,1,0,,1
1131205,12:05:00,12:05:00,AFK,1,2,0,1,,1
1131205,12:14:00,12:15:00,HMT,2,2,0,0,,1
1131205,12:22:00,12:23:00,APD,3,2,0,0,,1
1131205,12:32:00,12:33:00,RYE,4,2,0,0,,1
1131205,12:40:00,12:40:00,WSE,5,,3,3,,1
1131205,12:45:00,12:45:00,DLH,6,,3,3,,1
1131205,12:50:00,12:50:00,TOK,7,,3,3,,1
1131205,12:55:00,12:56:00,ORE,8,2,0,0,,1
1131205,13:00:00,13:00:00,HGS,9,4,1,0,,1
1131305,13:05:00,13:05:00,AFK,1,2,0,1,,1
1131305,13:14:00,13:15:00,HMT,2,2,0,0,,1
1131305,13:22:00,13:23:00,APD,3,2,0,0,,1
1131305,13:32:00,13:33:00,RYE,4,2,0,0,,1
1131305,13:40:00,13:40:00,WSE,5,,3,3,,1
1131305,13:45:00,13:45:00,DLH,6,,3,3,,1
1131305,13:50:00,13:50:00,TOK,7,,3,3,,1
1131305,13:55:00,13:56:00,ORE,8,2,0,0,,1
1131305,14:00:00,14:00:00,HGS,9,4,1,0,,1
1131405,14:05:00,14:05:00,AFK,1,2,0,1,,1
1131405,14:14:00,14:15:00,HMT,2,2,0,0,,1
1131405,14:22:00,14:23:00,APD,3,2,0,0,,1
1131405,14:32:00,14:33:00,RYE,4,2,0,0,,1
1131405,14:40:00,14:40:00,WSE,5,,3,3,,1
1131405,14:45:00,14:45:00,DLH,6,,3,3,,1
1131405,14:50:00,14:50:00,TOK,7,,3,3,,1
1131405,14:55:00,14:56:00,ORE,8,2,0,0,,1
1131405,15:00:00,15:00:00,HGS,9,4,1,0,,1
1131505,15:05:00,15:05:00,AFK,1,2,0,1,,1
1131505,15:14:00,15:15:00,HMT,2,2,0,0,,1
1131505,15:22:00,15:23:00,APD,3,2,0,0,,1
1131505,15:32:00,15:33:00,RYE,4,2,0,0,,1
1131505,15:40:00,15:40:00,WSE,5,,3,3,,1
1131505,15:45:00,15:45:00,DLH,6,,3,3,,1
1131505,15:50:00,15:50:00,TOK,7,,3,3,,1
1131505,15:55:00,15:56:00,ORE,8,2,0,0,,1
1131505,16:00:00,16:00:00,HGS,9,4,1,0,,1
1131605,16:05:00,16:05:00,AFK,1,2,0,1,,1
1131605,16:14:00,16:15:00,HMT,2,2,0,0,,1
1131605,16:22:00,16:23:00,APD,3,2,0,0,,1
1131605,16:32:00,16:33:00,RYE,4,2,0,0,,1
1131605,16:40:00,16:40:00,WSE,5,,3,3,,1
1131605,16:45:00,16:45:00,DLH,6,,3,3,,1
1131605,16:50:00,16:50:00,TOK,7,,3,3,,1
1131605,16:55:00,16:56:00,ORE,8,2,0,0,,1
1131605,17:00:00,17:00:00,HGS,9,4,1,0,,1
1131705,17:05:00,17:05:00,AFK,1,2,0,1,,1
1131705,17:14:00,17:15:00,HMT,2,2,0,0,,1
1131705,17:22:00,17:23:00,APD,3,2,0,0,,1
1131705,17:32:00,17:33:00,RYE,4,2,0,0,,1
1131705,17:40:00,17:40:00,WSE,5,,3,3,,1
1131705,17:45:00,17:45:00,DLH,6,,3,3,,1
1131705,17:50:00,17:50:00,TOK,7,,3,3,,1
1131705,17:55:00,17:56:00,ORE,8,2,0,0,,1
1131705,18:00:00,18:00:00,HGS,9,4,1,0,,1
1131805,18:05:00,18:05:00,AFK,1,2,0,1,,1
1131805,18:14:00,18:15:00,HMT,2,2,0,0,,1
1131805,18:22:00,18:23:00,APD,3,2,0,0,,1
1131805,18:32:00,18:33:00,RYE,4,2,0,0,,1
1131805,18:40:00,18:40:00,WSE,5,,3,3,,1
1131805,18:45:00,18:45:00,DLH,6,,3,3,,1
1131805,18:50:00,18:50:00,TOK,7,,3,3,,1
1131805,18:55:00,18:56:00,ORE,8,2,0,0,,1
1131805,19:00:00,19:00:00,HGS,9,4,1,0,,1
1131905,19:05:00,19:05:00,AFK,1,2,0,1,,1
1131905,19:14:00,19:15:00,HMT,2,2,0,0,,1
1131905,19:22:00,19:23:00,APD,3,2,0,0,,1
1131905,19:32:00,19:33:00,RYE,4,2,0,0,,1
1131905,19:40:00,19:40:00,WSE,5,,3,3,,1
1131905,19:45:00,19:45:00,DLH,6,,3,3,,1
1131905,19:50:00,19:50:00,TOK,7,,3,3,,1
1131905,19:55:00,19:56:00,ORE,8,2,0,0,,1
1131905,20:00:00,20:00:00,HGS,9,4,1,0,,1
1132005,20:05:00,20:05:00,AFK,1,2,0,1,,1
1132005,20:14:00,20:15:00,HMT,2,2,0,0,,1
1132005,20:22:00,20:23:00,APD,3,2,0,0,,1
1132005,20:32:00,20:33:00,RYE,4,2,0,0,,1
1132005,20:40:00,20:40:00,WSE,5,,3,3,,1
1132005,20:45:00,20:45:00,DLH,6,,3,3,,1
1132005,20:50:00,20:50:00,TOK,7,,3,3,,1
1132005,20:55:00,20:56:00,ORE,8,2,0,0,,1
1132005,21:00:00,21:00:00,HGS,9,4,1,0,,1
1132105,21:05:00,21:05:00,AFK,1,2,0,1,,1
1132105,21:14:00,21:15:00,HMT,2,2,0,0,,1
1132105,21:22:00,21:23:00,APD,3,2,0,0,,1
1132105,21:32:00,21:33:00,RYE,4,2,0,0,,1
1132105,21:40:00,21:40:00,WSE,5,,3,3,,1
1132105,21:45:00,21:45:00,DLH,6,,3,3,,1
1132105,21:50:00,21:50:00,TOK,7,,3,3,,1
1132105,21:55:00,21:56:00,ORE,8,2,0,0,,1
1132105,22:00:00,22:00:00,HGS,9,4,1,0,,1
1132205,22:05:00,22:05:00,AFK,1,2,0,1,,1
1132205,22:14:00,22:15:00,HMT,2,2,0,0,,1
1132205,22:22:00,22:23:00,APD,3,2,0,0,,1
1132205,22:32:00,22:33:00,RYE,4,2,0,0,,1
1132205,22:40:00,22:40:00,WSE,5,,3,3,,1
1132205,22:45:00,22:45:00,DLH,6,,3,3,,1
1132205,22:50:00,22:50:00,TOK,7,,3,3,,1
1132205,22:55:00,22:56:00,ORE,8,2,0,0,,1
1132205,23:00:00,23:00:00,HGS,9,4,1,0,,1
2010610,06:10:00,06:10:00,STP,1,A,0,1,,1
2010610,06:14:00,06:15:00,ZFD,2,4,0,0,,1
2010610,06:22:00,06:23:00,LBG,3,5,0,0,,1
2010610,06:35:00,06:36:00,ECR,4,3,0,0,,1
2010610,06:50:00,06:51:00,GTW,5,5,0,0,,1
2010610,06:57:00,06:58:00,TBD,6,3,0,0,,1
2010610,07:06:00,07:07:00,HHE,7,3,0,0,,1
2010610,07:25:00,07:25:00,BTN,8,3,1,0,,1
2010710,07:10:00,07:10:00,STP,1,A,0,1,,1
2010710,07:14:00,07:15:00,ZFD,2,4,0,0,,1
2010710,07:22:00,07:23:00,LBG,3,5,0,0,,1
2010710,07:35:00,07:36:00,ECR,4,3,0,0,,1
2010710,07:50:00,07:51:00,GTW,5,5,0,0,,1
2010710,07:57:00,07:58:00,TBD,6,3,0,0,,1
2010710,08:06:00,08:07:00,HHE,7,3,0,0,,1
2010710,08:25:00,08:25:00,BTN,8,3,1,0,,1
2010810,08:10:00,08:10:00,STP,1,A,0,1,,1
2010810,08:14:00,08:15:00,ZFD,2,4,0,0,,1
2010810,08:22:00,08:23:00,LBG,3,5,0,0,,1
2010810,08:35:00,08:36:00,ECR,4,3,0,0,,1
2010810,08:50:00,08:51:00,GTW,5,5,0,0,,1
2010810,08:57:00,08:58:00,TBD,6,3,0,0,,1
2010810,09:06:00,09:07:00,HHE,7,3,0,0,,1
2010810,09:25:00,09:25:00,BTN,8,3,1,0,,1
2010910,09:10:00,09:10:00,STP,1,A,0,1,,1
2010910,09:14:00,09:15:00,ZFD,2,4,0,0,,1
2010910,09:22:00,09:23:00,LBG,3,5,0,0,,1
2010910,09:35:00,09:36:00,ECR,4,3,0,0,,1
2010910,09:50:00,09:51:00,GTW,5,5,0,0,,1
2010910,09:57:00,09:58:00,TBD,6,3,0,0,,1
2010910,10:06:00,10:07:00,HHE,7,3,0,0,,1
2010910,10:25:00,10:25:00,BTN,8,3,1,0,,1
2011010,10:10:00,10:10:00,STP,1,A,0,1,,1
2011010,10:14:00,10:15:00,ZFD,2,4,0,0,,1
2011010,10:22:00,10:23:00,LBG,3,5,0,0,,1
2011010,10:35:00,10:36:00,ECR,4,3,0,0,,1
2011010,10:50:00,10:51:00,GTW,5,5,0,0,,1
2011010,10:57:00,10:58:00,TBD,6,3,0,0,,1
2011010,11:06:00,11:07:00,HHE,7,3,0,0,,1
2011010,11:25:00,11:25:00,BTN,8,3,1,0,,1
2011110,11:10:00,11:10:00,STP,1,A,0,1,,1
2011110,11:14:00,11:15:00,ZFD,2,4,0,0,,1
2011110,11:22:00,11:23:00,LBG,3,5,0,0,,1
2011110,11:35:00,11:36:00,ECR,4,3,0,0,,1
2011110,11:50:00,11:51:00,GTW,5,5,0,0,,1
2011110,11:57:00,11:58:00,TBD,6,3,0,0,,1
2011110,12:06:00,12:07:00,HHE,7,3,0,0,,1
2011110,12:25:00,12:25:00,BTN,8,3,1,0,,1
2011210,12:10:00,12:10:00,STP,1,A,0,1,,1
2011210,12:14:00,12:15:00,ZFD,2,4,0,0,,1
2011210,12:22:00,12:23:00,LBG,3,5,0,0,,1
2011210,12:35:00,12:36:00,ECR,4,3,0,0,,1
2011210,12:50:00,12:51:00,GTW,5,5,0,0,,1
2011210,12:57:00,12:58:00,TBD,6,3,0,0,,1
2011210,13:06:00,13:07:00,HHE,7,3,0,0,,1
2011210,13:25:00,13:25:00,BTN,8,3,1,0,,1
2011310,13:10:00,13:10:00,STP,1,A,0,1,,1
2011310,13:14:00,13:15:00,ZFD,2,4,0,0,,1
2011310,13:22:00,13:23:00,LBG,3,5,0,0,,1
2011310,13:35:00,13:36:00,ECR,4,3,0,0,,1
2011310,13:50:00,13:51:00,GTW,5,5,0,0,,1
2011310,13:57:00,13:58:00,TBD,6,3,0,0,,1
2011310,14:06:00,14:07:00,HHE,7,3,0,0,,1
2011310,14:25:00,14:25:00,BTN,8,3,1,0,,1
2011410,14:10:00,14:10:00,STP,1,A,0,1,,1
2011410,14:14:00,14:15:00,ZFD,2,4,0,0,,1
2011410,14:22:00,14:23:00,LBG,3,5,0,0,,1
2011410,14:35:00,14:36:00,ECR,4,3,0,0,,1
2011410,14:50:00,14:51:00,GTW,5,5,0,0,,1
2011410,14:57:00,14:58:00,TBD,6,3,0,0,,1
2011410,15:06:00,15:07:00,HHE,7,3,0,0,,1
2011410,15:25:00,15:25:00,BTN,8,3,1,0,,1
2011510,15:10:00,15:10:00,STP,1,A,0,1,,1
2011510,15:14:00,15:15:00,ZFD,2,4,0,0,,1
2011510,15:22:00,15:23:00,LBG,3,5,0,0,,1
2011510,15:35:00,15:36:00,ECR,4,3,0,0,,1
2011510,15:50:00,15:51:00,GTW,5,5,0,0,,1
2011510,15:57:00,15:58:00,TBD,6,3,0,0,,1
2011510,16:06:00,16:07:00,HHE,7,3,0,0,,1
2011510,16:25:00,16:25:00,BTN,8,3,1,0,,1
2011610,16:10:00,16:10:00,STP,1,A,0,1,,1
2011610,16:14:00,16:15:00,ZFD,2,4,0,0,,1
2011610,16:22:00,16:23:00,LBG,3,5,0,0,,1
2011610,16:35:00,16:36:00,ECR,4,3,0,0,,1
2011610,16:50:00,16:51:00,GTW,5,5,0,0,,1
2011610,16:57:00,16:58:00,TBD,6,3,0,0,,1
2011610,17:06:00,17:07:00,HHE,7,3,0,0,,1
2011610,17:25:00,17:25:00,BTN,8,3,1,0,,1
2011710,17:10:00,17:10:00,STP,1,A,0,1,,1
2011710,17:14:00,17:15:00,ZFD,2,4,0,0,,1
2011710,17:22:00,17:23:00,LBG,3,5,0,0,,1
2011710,17:35:00,17:36:00,ECR,4,3,0,0,,1
2011710,17:50:00,17:51:00,GTW,5,5,0,0,,1
2011710,17:57:00,17:58:00,TBD,6,3,0,0,,1
2011710,18:06:00,18:07:00,HHE,7,3,0,0,,1
2011710,18:25:00,18:25:00,BTN,8,3,1,0,,1
2011810,18:10:00,18:10:00,STP,1,A,0,1,,1
2011810,18:14:00,18:15:00,ZFD,2,4,0,0,,1
2011810,18:22:00,18:23:00,LBG,3,5,0,0,,1
2011810,18:35:00,18:36:00,ECR,4,3,0,0,,1
2011810,18:50:00,18:51:00,GTW,5,5,0,0,,1
2011810,18:57:00,18:58:00,TBD,6,3,0,0,,1
2011810,19:06:00,19:07:00,HHE,7,3,0,0,,1
2011810,19:25:00,19:25:00,BTN,8,3,1,0,,1
2011910,19:10:00,19:10:00,STP,1,A,0,1,,1
2011910,19:14:00,19:15:00,ZFD,2,4,0,0,,1
2011910,19:22:00,19:23:00,LBG,3,5,0,0,,1
2011910,19:35:00,19:36:00,ECR,4,3,0,0,,1
2011910,19:50:00,19:51:00,GTW,5,5,0,0,,1
2011910,19:57:00,19:58:00,TBD,6,3,0,0,,1
2011910,20:06:00,20:07:00,HHE,7,3,0,0,,1
2011910,20:25:00,20:25:00,BTN,8,3,1,0,,1
2012010,20:10:00,20:10:00,STP,1,A,0,1,,1
2012010,20:14:00,20:15:00,ZFD,2,4,0,0,,1
2012010,20:22:00,20:23:00,LBG,3,5,0,0,,1
2012010,20:35:00,20:36:00,ECR,4,3,0,0,,1
2012010,20:50:00,20:51:00,GTW,5,5,0,0,,1
2012010,20:57:00,20:58:00,TBD,6,3,0,0,,1
2012010,21:06:00,21:07:00,HHE,7,3,0,0,,1
2012010,21:25:00,21:25:00,BTN,8,3,1,0,,1
2012110,21:10:00,21:10:00,STP,1,A,0,1,,1
2012110,21:14:00,21:15:00,ZFD,2,4,0,0,,1
2012110,21:22:00,21:23:00,LBG,3,5,0,0,,1
2012110,21:35:00,21:36:00,ECR,4,3,0,0,,1
2012110,21:50:00,21:51:00,GTW,5,5,0,0,,1
2012110,21:57:00,21:58:00,TBD,6,3,0,0,,1
2012110,22:06:00,22:07:00,HHE,7,3,0,0,,1
2012110,22:25:00,22:25:00,BTN,8,3,1,0,,1
2012210,22:10:00,22:10:00,STP,1,A,0,1,,1
2012210,22:14:00,22:15:00,ZFD,2,4,0,0,,1
2012210,22:22:00,22:23:00,LBG,3,5,0,0,,1
2012210,22:35:00,22:36:00,ECR,4,3,0,0,,1
2012210,22:50:00,22:51:00,GTW,5,5,0,0,,1
2012210,22:57:00,22:58:00,TBD,6,3,0,0,,1
2012210,23:06:00,23:07:00,HHE,7,3,0,0,,1
2012210,23:25:00,23:25:00,BTN,8,3,1,0,,1
2020620,06:20:00,06:20:00,BTN,1,4,0,1,,1
2020620,06:38:00,06:39:00,HHE,2,2,0,0,,1
2020620,06:47:00,06:48:00,TBD,3,4,0,0,,1
2020620,06:54:00,06:55:00,GTW,4,6,0,0,,1
2020620,07:09:00,07:10:00,ECR,5,4,0,0,,1
2020620,07:22:00,07:23:00,LBG,6,4,0,0,,1
2020620,07:30:00,07:31:00,ZFD,7,3,0,0,,1
2020620,07:35:00,07:35:00,STP,8,B,1,0,,1
2020720,07:20:00,07:20:00,BTN,1,4,0,1,,1
2020720,07:38:00,07:39:00,HHE,2,2,0,0,,1
2020720,07:47:00,07:48:00,TBD,3,4,0,0,,1
2020720,07:54:00,07:55:00,GTW,4,6,0,0,,1
2020720,08:09:00,08:10:00,ECR,5,4,0,0,,1
2020720,08:22:00,08:23:00,LBG,6,4,0,0,,1
2020720,08:30:00,08:31:00,ZFD,7,3,0,0,,1
2020720,08:35:00,08:35:00,STP,8,B,1,0,,1
2020820,08:20:00,08:20:00,BTN,1,4,0,1,,1
2020820,08:38:00,08:39:00,HHE,2,2,0,0,,1
2020820,08:47:00,08:48:00,TBD,3,4,0,0,,1
2020820,08:54:00,08:55:00,GTW,4,6,0,0,,1
2020820,09:09:00,09:10:00,ECR,5,4,0,0,,1
2020820,09:22:00,09:23:00,LBG,6,4,0,0,,1
2020820,09:30:00,09:31:00,ZFD,7,3,0,0,,1
2020820,09:35:00,09:35:00,STP,8,B,1,0,,1
2020920,09:20:00,09:20:00,BTN,1,4,0,1,,1
2020920,09:38:00,09:39:00,HHE,2,2,0,0,,1
2020920,09:47:00,09:48:00,TBD,3,4,0,0,,1
2020920,09:54:00,09:55:00,GTW,4,6,0,0,,1
2020920,10:09:00,10:10:00,ECR,5,4,0,0,,1
2020920,10:22:00,10:23:00,LBG,6,4,0,0,,1
2020920,10:30:00,10:31:00,ZFD,7,3,0,0,,1
2020920,10:35:00,10:35:00,STP,8,B,1,0,,1
2021020,10:20:00,10:20:00,BTN,1,4,0,1,,1
2021020,10:38:00,10:39:00,HHE,2,2,0,0,,1
2021020,10:47:00,10:48:00,TBD,3,4,0,0,,1
2021020,10:54:00,10:55:00,GTW,4,6,0,0,,1
2021020,11:09:00,11:10:00,ECR,5,4,0,0,,1
2021020,11:22:00,11:23:00,LBG,6,4,0,0,,1
2021020,11:30:00,11:31:00,ZFD,7,3,0,0,,1
2021020,11:35:00,11:35:00,STP,8,B,1,0,,1
2021120,11:20:00,11:20:00,BTN,1,4,0,1,,1
2021120,11:38:00,11:39:00,HHE,2,2,0,0,,1
2021120,11:47:00,11:48:00,TBD,3,4,0,0,,1
2021120,11:54:00,11:55:00,GTW,4,6,0,0,,1
2021120,12:09:00,12:10:00,ECR,5,4,0,0,,1
2021120,12:22:00,12:23:00,LBG,6,4,0,0,,1
2021120,12:30:00,12:31:00,ZFD,7,3,0,0,,1
2021120,12:35:00,12:35:00,STP,8,B,1,0,,1
2021220,12:20:00,12:20:00,BTN,1,4,0,1,,1
2021220,12:38:00,12:39:00,HHE,2,2,0,0,,1
2021220,12:47:00,12:48:00,TBD,3,4,0,0,,1
2021220,12:54:00,12:55:00,GTW,4,6,0,0,,1
2021220,13:09:00,13:10:00,ECR,5,4,0,0,,1
2021220,13:22:00,13:23:00,LBG,6,4,0,0,,1
2021220,13:30:00,13:31:00,ZFD,7,3,0,0,,1
2021220,13:35:00,13:35:00,STP,8,B,1,0,,1
2021320,13:20:00,13:20:00,BTN,1,4,0,1,,1
2021320,13:38:00,13:39:00,HHE,2,2,0,0,,1
2021320,13:47:00,13:48:00,TBD,3,4,0,0,,1
2021320,13:54:00,13:55:00,GTW,4,6,0,0,,1
2021320,14:09:00,14:10:00,ECR,5,4,0,0,,1
2021320,14:22:00,14:23:00,LBG,6,4,0,0,,1
2021320,14:30:00,14:31:00,ZFD,7,3,0,0,,1
2021320,14:35:00,14:35:00,STP,8,B,1,0,,1
2021420,14:20:00,14:20:00,BTN,1,4,0,1,,1
2021420,14:38:00,14:39:00,HHE,2,2,0,0,,1
2021420,14:47:00,14:48:00,TBD,3,4,0,0,,1
2021420,14:54:00,14:55:00,GTW,4,6,0,0,,1
2021420,15:09:00,15:10:00,ECR,5,4,0,0,,1
2021420,15:22:00,15:23:00,LBG,6,4,0,0,,1
2021420,15:30:00,15:31:00,ZFD,7,3,0,0,,1
2021420,15:35:00,15:35:00,STP,8,B,1,0,,1
2021520,15:20:00,15:20:00,BTN,1,4,0,1,,1
2021520,15:38:00,15:39:00,HHE,2,2,0,0,,1
2021520,15:47:00,15:48:00,TBD,3,4,0,0,,1
2021520,15:54:00,15:55:00,GTW,4,6,0,0,,1
2021520,16:09:00,16:10:00,ECR,5,4,0,0,,1
2021520,16:22:00,16:23:00,LBG,6,4,0,0,,1
2021520,16:30:00,16:31:00,ZFD,7,3,0,0,,1
2021520,16:35:00,16:35:00,STP,8,B,1,0,,1
2021620,16:20:00,16:20:00,BTN,1,4,0,1,,1
2021620,16:38:00,16:39:00,HHE,2,2,0,0,,1
2021620,16:47:00,16:48:00,TBD,3,4,0,0,,1
2021620,16:54:00,16:55:00,GTW,4,6,0,0,,1
2021620,17:09:00,17:10:00,ECR,5,4,0,0,,1
2021620,17:22:00,17:23:00,LBG,6,4,0,0,,1
2021620,17:30:00,17:31:00,ZFD,7,3,0,0,,1
2021620,17:35:00,17:35:00,STP,8,B,1,0,,1
2021720,17:20:00,17:20:00,BTN,1,4,0,1,,1
2021720,17:38:00,17:39:00,HHE,2,2,0,0,,1
2021720,17:47:00,17:48:00,TBD,3,4,0,0,,1
2021720,17:54:00,17:55:00,GTW,4,6,0,0,,1
2021720,18:09:00,18:10:00,ECR,5,4,0,0,,1
2021720,18:22:00,18:23:00,LBG,6,4,0,0,,1
2021720,18:30:00,18:31:00,ZFD,7,3,0,0,,1
2021720,18:35:00,18:35:00,STP,8,B,1,0,,1
2021820,18:20:00,18:20:00,BTN,1,4,0,1,,1
2021820,18:38:00,18:39:00,HHE,2,2,0,0,,1
2021820,18:47:00,18:48:00,TBD,3,4,0,0,,1
2021820,18:54:00,18:55:00,GTW,4,6,0,0,,1
2021820,19:09:00,19:10:00,ECR,5,4,0,0,,1
2021820,19:22:00,19:23:00,LBG,6,4,0,0,,1
2021820,19:30:00,19:31:00,ZFD,7,3,0,0,,1
2021820,19:35:00,19:35:00,STP,8,B,1,0,,1
2021920,19:20:00,19:20:00,BTN,1,4,0,1,,1
2021920,19:38:00,19:39:00,HHE,2,2,0,0,,1
2021920,19:47:00,19:48:00,TBD,3,4,0,0,,1
2021920,19:54:00,19:55:00,GTW,4,6,0,0,,1
2021920,20:09:00,20:10:00,ECR,5,4,0,0,,1
2021920,20:22:00,20:23:00,LBG,6,4,0,0,,1
2021920,20:30:00,20:31:00,ZFD,7,3,0,0,,1
2021920,20:35:00,20:35:00,STP,8,B,1,0,,1
2022020,20:20:00,20:20:00,BTN,1,4,0,1,,1
2022020,20:38:00,20:39:00,HHE,2,2,0,0,,1
2022020,20:47:00,20:48:00,TBD,3,4,0,0,,1
2022020,20:54:00,20:55:00,GTW,4,6,0,0,,1
2022020,21:09:00,21:10:00,ECR,5,4,0,0,,1
2022020,21:22:00,21:23:00,LBG,6,4,0,0,,1
2022020,21:30:00,21:31:00,ZFD,7,3,0,0,,1
2022020,21:35:00,21:35:00,STP,8,B,1,0,,1
2022120,21:20:00,21:20:00,BTN,1,4,0,1,,1
2022120,21:38:00,21:39:00,HHE,2,2,0,0,,1
2022120,21:47:00,21:48:00,TBD,3,4,0,0,,1
2022120,21:54:00,21:55:00,GTW,4,6,0,0,,1
2022120,22:09:00,22:10:00,ECR,5,4,0,0,,1
2022120,22:22:00,22:23:00,LBG,6,4,0,0,,1
2022120,22:30:00,22:31:00,ZFD,7,3,0,0,,1
2022120,22:35:00,22:35:00,STP,8,B,1,0,,1
2022220,22:20:00,22:20:00,BTN,1,4,0,1,,1
2022220,22:38:00,22:39:00,HHE,2,2,0,0,,1
2022220,22:47:00,22:48:00,TBD,3,4,0,0,,1
2022220,22:54:00,22:55:00,GTW,4,6,0,0,,1
2022220,23:09:00,23:10:00,ECR,5,4,0,0,,1
2022220,23:22:00,23:23:00,LBG,6,4,0,0,,1
2022220,23:30:00,23:31:00,ZFD,7,3,0,0,,1
2022220,23:35:00,23:35:00,STP,8,B,1,0,,1
3010630,06:30:00,06:30:00,VIC,1,13,0,1,,1
3010630,07:00:00,07:00:00,GTW,2,7,1,0,,1
3010730,07:30:00,07:30:00,VIC,1,13,0,1,,1
3010730,08:00:00,08:00:00,GTW,2,7,1,0,,1
3010830,08:30:00,08:30:00,VIC,1,13,0,1,,1
3010830,09:00:00,09:00:00,GTW,2,7,1,0,,1
3010930,09:30:00,09:30:00,VIC,1,13,0,1,,1
3010930,10:00:00,10:00:00,GTW,2,7,1,0,,1
3011030,10:30:00,10:30:00,VIC,1,13,0,1,,1
3011030,11:00:00,11:00:00,GTW,2,7,1,0,,1
3011130,11:30:00,11:30:00,VIC,1,13,0,1,,1
